"OA","RM2018_01","RM2018_02","RM2018_03","RM2018_04","RM2018_05","RM2018_06","RM2018_08","RM2018_09","RM2018_10","RM2018_11","RM2018_12","RM2018_13","RM2018_14","RM2018_15","RM2018_17","RM2018_18","RM2018_21","RM2018_22","RM2018_23","RM2018_24","RM2018_25","RM2018_26","RM2018_27","RM2018_28","RM2018_29","RM2018_30","RM2018_31","RM2018_40","RM2018_41","RM2018_42","RM2018_43","Cluster"
"IG110GD",0.731987028592801,0.817601290095217,0.852064336260296,0.823005742030092,0,0,0.47789815926988,0.855207990615243,0,0,0.369497249668621,0.481604639090579,0.925217522580403,0,0.970907570290435,0.79268754492734,0.531674104170656,0.834787994601473,0,0,0.746970445904617,0.764737771893535,0,0.79268754492734,0,0.923479112156337,0,0.531674104170656,0,0,0,5
"IG110GE",0.652018796464729,0.830445083484868,0.878947695070661,0.731152951258899,0.38723487326148,0,0.544609000202843,0.583291380667129,0.488025091413554,0,0,0.34837895179092,0.983914731591724,0.319881967954653,0.963357567348461,0.859984111854469,0.687154092750449,0.79268754492734,0.427424614774864,0,0.737663112403436,0.576557602477382,0.553077138865165,0,0.981111466200853,0.556718843322457,0,0.427424614774864,0,0,0,7
"IG110GF",0.66771067827966,0.891358801652193,0.841960573773514,0.621517533263151,0.274786867455565,0,0.621771927018434,0.790872553656171,0.502979772830331,0.677247396354864,0,0.365289535918503,0.870858337871715,0,0.974798959559179,0.832555030146161,0.596422873558408,0.80347094091253,0,0.476906117446365,0.735405659334849,0.752897907060492,0,0.857750994949394,0,0.87997669151938,0,0.596422873558408,0,0.689393076694963,0,5
"IG110GG",0.593107028737684,0.943669629783496,0.848571808669209,0.633374671091523,0.411145795020698,0,0.685876278074876,0.834855520023814,0.572011559362608,0,0,0.828020606362372,0.791258548979827,0,0.942951947614318,0.754834257249519,0.418840623915933,0.754834257249519,0,0,0.728789582197172,0.78173288877794,0.807700628259704,0.783911575167514,0,0.927720133684811,0,0.720451079075819,0,0.63963224680063,0,5
"IG110GH",0.586098193210942,0.78287436885884,0.911059012468123,0.697758805859872,0.404859367176709,0,0.650570972641641,0.770032993868994,0.369001248771435,0.590782265761147,0.456194407153053,0.538202177264361,0.854868182759522,0.339519674350546,0.96559101975296,0.906639855723542,0.666531484191525,0.78325312840805,0.561242692526997,0,0.806460863620163,0.525406167051527,0,0.713900318254916,0.603181102479055,0.921163539752433,0,0.431877889862721,0.386755061664,0.31415512494811,0.585675943847704,5
"IG110GJ",0.678642858812402,0.863924839917078,0.858626905398338,0.706611825021617,0.162752223494313,0,0.629405990330778,0.768963414193054,0.460551383515959,0.417160562293923,0.403708294878655,0.668292283591305,0.869885521155341,0,0.945707051341253,0.813103331008325,0.590972051335672,0.827085632764784,0.334496341299308,0,0.729876418376857,0.721165154477037,0,0.743736716628059,0.590972051335672,0.912374983274328,0,0.590972051335672,0,0.648606404719023,0.649833772395563,5
"IG110GN",0.69834873865936,0.821004996525179,0.858862231174932,0.810935588079373,0,0,0.696350596921783,0.767084875378929,0,0,0.437134509673686,0.39903161225249,0.889847851290324,0,0.840103429023699,0.887176153562039,0.565879428584727,0.738423925006285,0,0,0.859139525245635,0.721165154477037,0,0.849309613035116,0,0.887176153562039,0,0,0.713874504785611,0.447235482415578,0,5
"IG110GP",0.677233155143295,0.838878932738423,0.927505467015686,0.532551595217084,0.256119001803515,0,0.572247239464096,0.834552385325149,0,0.623304038277733,0,0,0.858433459668382,0.464629845630108,0.968472371796271,0.772811936598714,0.565879428584727,0.849309613035116,0,0.446077507908808,0.649577682247827,0.764737771893535,0,0.849309613035116,0,0.887176153562039,0,0.565879428584727,0,0.6580206817881,0.646913606850803,5
"IG110GQ",0.529749748201158,0.808778925351229,0.861363160879671,0.813751511696017,0.171924935334184,0,0.849309613035116,0.658902839958479,0.180714439406181,0.475385989351754,0.361777175407329,0.228549422403523,0.79826701776895,0.432970658647793,0.809103143579341,0.891953823000041,0.761174877554042,0.806668709527702,0,0.322299089532914,0.751800424674478,0.456853373787038,0,0,0.612589929152204,0.974106386652031,0,0,0.397811068089324,0.812284456204576,0.62420068671738,7
"IG110GR",0.768044830974878,0.781607267439372,0.886269883051754,0.769621394619335,0,0,0.585675943847704,0.62727521907132,0.553632037088735,0.415313728852991,0,0,0.958902453796216,0,0.923479112156337,0.869190749333675,0.661991325345404,0.738423925006285,0,0,0.801862113138292,0.764737771893535,0,0.834787994601473,0,0.898279876740151,0,0.661991325345404,0.670723423842102,0,0,5
"IG110GS",0.582003724315044,0.774855833108504,0.874678964216857,0.621517533263151,0.455920279931652,0,0.570634739660088,0.723966593007748,0,0.562782897660297,0.835569727836044,0.433250438584997,0.736621413632543,0.556503653798473,1,0.851206032569855,0.754834257249519,0.809103143579341,0,0.560082549580592,0.554331450280536,0.567516694271169,0.709084574909553,0.851206032569855,0,0.885610112819829,0,0.547989023548127,0,0,0,3
"IG110GT",0.644591854454712,0.838878932738423,0.88940122409714,0.596956556131617,0.380651893008039,0,0.808288167624109,0.670840414228274,0.745610661825849,0.586032295108616,0.523111974293878,0,0.601220380215989,0.312622988238735,0.894388811693048,0.79268754492734,0.661991325345404,0.889072726289051,0.455982033927142,0,0.592454559117654,0.472231021829306,0.590029750231346,0.585675943847704,0.977771086225012,0,0,0,0.5752355223002,0,0,6
"IG110GU",0.659718241905108,0.81625470649123,0.875649246422995,0.694458764081646,0.31510126820035,0.114543259749371,0.629284689037387,0.62727521907132,0.683628258537395,0.505281993231047,0.656364219994425,0.302431980656916,0.820985359058339,0.384617694778383,0.894388811693048,0.845573040318683,0.701815022361438,0.818572463269441,0.41334168455488,0,0.695806891061492,0.617676491762526,0.439522561557205,0.904518839831801,0.339668281975851,0.80347094091253,0,0.41334168455488,0.280561101958748,0.555798440737702,0.59864855694385,5
"IG110GW",0.622829213431109,0.925311662814205,0.829084688157872,0.767344870845423,0,0,0.619970815825954,0.758841648412174,0,0.629573968184557,0.472661624697986,0.543180950539786,0.862241050655457,0,0.9315108742399,0.696350596921783,0.565879428584727,0.887176153562039,0,0,0.572428918922942,0.764737771893535,0,0.932686696727609,0,0.772811936598714,0,0.436445624254457,0.550589733681842,0.6580206817881,0.539651858332099,5
"IG110GX",0.560992469718499,0.729627922748585,0.85822412915319,0.765644291506107,0.272585197518339,0,0.80426531211194,0.681709059705363,0.286520864842549,0.384273864764912,0.371882101840127,0.274205139739361,0.858661435984031,0.251775485494165,0.880630781362133,0.893461491699428,0.79268754492734,0.80347094091253,0.391728649972548,0,0.700634200863565,0.538860137600777,0,0.269133017115464,0.710585256829889,0.949371667889887,0,0,0.339519674350546,0.6666544619206,0.738423925006285,7
"IG110GY",0.615143116006094,0.84646476420956,0.824660520972846,0.787057303314477,0,0,0.565879428584727,0.840742346872463,0.295999085343624,0.57078106625455,0,0.374349831754189,0.853507263869604,0.498749394935961,0.869190749333675,0.812565043300894,0.68184469175746,0.889072726289051,0,0,0.68973636442702,0.527782704443317,0,0.716213784220562,0,0.952570429384573,0,0.38129407199792,0.481014334636569,0.812284456204576,0.869190749333675,5
"IG110GZ",0.799035316139699,0.900803261694771,0.878947695070661,0.450696653582142,0,0,0.374675767496326,0.538536605298264,0.687619154251041,0,0.667199615755414,0.795278283587556,0.913198276472245,0,1,0.738423925006285,0,0.911299685444684,0,0,0.746970445904617,0,0,0.869190749333675,0,0.869190749333675,0,0,0.931544755221265,0,0,5
"IG110HA",0.531857651359868,0.888057406810415,0.845869600106736,0.724189718206233,0.356575629958305,0,0.547989023548127,0.44858995299823,0,0.755345415406383,0,0.705954246262174,0.924863804382711,0.286466318469506,0.923479112156337,0.738423925006285,0.607826330621298,0.891416956231948,0,0,0.614861314539468,0.494928131572876,0.786512606542353,0.929286268367683,0,0.780512502426345,0,0.47789815926988,0.602883396273983,0.48971281169718,0,5
"IG110HY",0.598889384060389,0.792148537403471,0.876903667376009,0.639549606176085,0.340530095479916,0,0.585675943847704,0.709011114407888,0.35793938317306,0.780115504607623,0,0.626480915986659,0.775810667725757,0,0.79268754492734,0.585675943847704,0.585675943847704,0.923479112156337,0,0,0,0,0.757850540489023,0.889072726289051,0,0.846965593982377,0,0.585675943847704,0,0,0,5
"IG110JY",0.568067808634188,0.714953048266086,0.79893104979644,0.846532300374413,0.443273243055564,0.306976462993583,0.79862995799062,0.679522793162982,0,0.150620329005213,0.749314794710276,0.323874486810506,0.774219217742107,0,0.936499339591827,0.895564575998912,0.738423925006285,0.787911309657049,0.565879428584727,0.317756695003838,0.704410160984672,0.451998429279219,0.564750107478068,0.878397566562496,0.738423925006285,0.718556048066003,0,0.436445624254457,0.550589733681842,0.6580206817881,0.687154092750449,2
"IG110JZ",0.780179941396163,0.621747919613939,0.919450034520518,0.717435757932371,0.278154337200919,0,0.749203759341543,0.816853457103449,0.177857650083049,0.508240120720212,0.172575989282648,0,0.820805917114317,0.49417787939188,0.883175160943473,0.904902012297926,0.573547373174277,0.722015879301041,0,0.411725970929914,0.862641943927005,0.6855814851248,0,0.531674104170656,0.940390614725309,0.684185927714699,0,0,0.50818991916208,0.812284456204576,0.516683576274553,7
"IG110LA",0.634189519227462,0.748803283534038,0.799806984370488,0.806382577662536,0.462342347189783,0.295708668416619,0.765032315699032,0.617911140421253,0.319724803352155,0.642532604650267,0.752687553516795,0.529496171072531,0.644502222726609,0,0.869190749333675,0.884925152178788,0.64485526436189,0.788541191018001,0.410655465781354,0.551561392130698,0.755089819449925,0.503146770273742,0.370928548969408,0.892326397029538,0.746450400102844,0.670010128894271,0,0.410655465781354,0.612894710031762,0.729673680925759,0.418840623915933,2
"IG110LB",0.495126840942557,0.835183723734376,0.838927287426865,0.439309898103668,0.509600760064133,0,0.714609129114738,0.749204138105054,0,0.478775146298215,0.828711949384446,0,0.698835120540825,0,0.967567214028596,0.857750994949394,0.466608570146064,0.857750994949394,0.466608570146064,0.476906117446365,0.777977833493956,0,0.60378023170772,0.72699145784841,0.87997669151938,0.72699145784841,0,0.672761002972591,0,0.788089736458052,0.575514757181002,2
"IG110LD",0.517540381219571,0.708635496744402,0.812932020226653,0.66753575824128,0.75946323820212,0,0.85049263873631,0.662095327080745,0.285377073308439,0.604452309402233,0.484310402681182,0.528548383224754,0.675898100863512,0.579616980542662,0.869190749333675,0.927720133684811,0.418840623915933,0.720451079075819,0.754834257249519,0.560082549580592,0.763570711386354,0.433766072123466,0.541969661803267,0.783911575167514,0.885610112819829,0.547989023548127,0,0.418840623915933,0.528380478028484,0.803291525926251,0,6
"IG110LE",0.61874991278851,0.843398361805194,0.844446911015835,0.707671029914669,0.448362807298108,0.161263026571701,0.778911580014761,0.763497997555181,0.360639715092548,0.523376625323732,0.427334842406742,0.387129652585271,0.755246642693791,0.547278880698493,0.903596039974303,0.889797133413326,0.723329892166131,0.765413761203018,0.388179487137829,0.57084101048557,0.696931753349523,0.643928862529718,0,0.83766873396123,0.828891195658318,0.646913606850803,0,0.621771927018434,0.584084450610409,0.724400994123129,0.696350596921783,1
"IG110LF",0.694428027474028,0.852051240529946,0.801217016738118,0.775186078595962,0.417329479055691,0,0.793672684720701,0.72229920708501,0.304481176635937,0.50395193921196,0.520518227716676,0.237088464701377,0.807391705125986,0.293657509007983,0.946890262775118,0.834787994601473,0.642145488287733,0.834787994601473,0.242301379215468,0.578367776538333,0.649577682247827,0.665028438698634,0.313532138597497,0.762030299872889,0.856171945418371,0.738423925006285,0,0.531674104170656,0.305670728354485,0.791917480835444,0.618186872070711,2
"IG110LH",0.637419012472296,0.725568215425498,0.903068814440162,0.761384186265894,0.42168628719087,0,0.696350596921783,0.697139519231237,0,0.364340631011583,0.486167692010243,0.459569804728009,0.90745139981536,0.274880151262688,0.883175160943473,0.911299685444684,0.713244519145566,0.713244519145566,0.35053432160086,0.358270235572466,0.807734559933638,0.672990695959267,0,0.553763032708756,0.953411066617251,0.607826330621298,0,0.47789815926988,0,0.799808420923746,0.819685588248069,7
"IG110LJ",0.527367065048571,0.819165559909177,0.838927287426865,0.776242846987101,0.483872291293931,0,0.759569601913534,0.667394079833642,0.157734988608641,0.397794244238887,0.680220233864715,0.734803174590526,0.779140802686419,0,0.897408233527662,0.883175160943473,0.646913606850803,0.77758778951602,0.516683576274553,0.322299089532914,0.769984718050808,0.66996646987905,0,0.70112322261918,0.90034231092126,0.70112322261918,0,0.516683576274553,0.397811068089324,0.826611264739903,0.613800032251029,1
"IG110LL",0.634791267713733,0.892025178981469,0.838272215152166,0.677888965935317,0.491524884215358,0,0.60548928561295,0.545819587549753,0.414221745692407,0.613827118501403,0.457633249555664,0.424156013068857,0.938444485778877,0.389460555761973,0.923479112156337,0.827085632764784,0.524026589664096,0.827085632764784,0.395352433405783,0.404077434710434,0.739183087716429,0.677617178335829,0.511576509992588,0.75979809119147,0.696350596921783,0.524026589664096,0.845069195747998,0.654301062231417,0,0.614984126852442,0.852771958518652,2
"IG110LP",0.637419012472296,0.823689963447982,0.685227553863078,0.680695115401644,0.584847667821042,0,0.814908804676277,0.745810849537198,0,0.758480092494513,0,0.427144326325108,0.638600857111439,0.645835836289021,0.881369353644558,0.772811936598714,0,0.903596039974303,0.565879428584727,0.711718302678132,0,0.586044626564053,0,0.696350596921783,0.903596039974303,0.696350596921783,0,0.772811936598714,0.713874504785611,0.791917480835444,0,6
"IG110LQ",0.617266867447905,0.480122349721222,0.86338653468725,0.816029790028992,0.566357577647243,0,0.783911575167514,0.44858995299823,0,0.596881466181104,0.897253902269887,0,0.440046717213459,0,1,0.936499339591827,0.632958337013139,0.763608734257113,0.763608734257113,0,0.772446744219238,0,0,0.894388811693048,0.632958337013139,0.763608734257113,0,0,0.963316175640312,0.648606404719023,0,6
"IG110LR",0.429498014165865,0.758849100281389,0.860255467324268,0.759981858398569,0.542188421364966,0.143435167957527,0.785567827624878,0.685250165221002,0.471639042627953,0.472882390901624,0.697803207693119,0.151330792464678,0.746895705568457,0.389460555761973,0.932686696727609,0.903596039974303,0.75979809119147,0.796423410729288,0.600147219314967,0.578367776538333,0.572428918922942,0.282178752871498,0.352568661060019,0.869190749333675,0.784986482115879,0.676492647044765,0,0.565879428584727,0.498749394935961,0.614984126852442,0.565879428584727,2
"IG110LS",0.740308934703677,0.717319911924003,0.894781744230855,0.731152951258899,0.321316763391986,0,0.696350596921783,0.769593505078007,0.214795617652818,0,0.404308017780305,0.271651864182362,0.892310549105068,0.550589733681842,0.930601384847981,0.923479112156337,0.402835819377412,0.607826330621298,0,0.411725970929914,0.908676570941311,0.729134823968749,0,0.607826330621298,0.955910745792855,0.531674104170656,0,0.279388138226398,0,0.812284456204576,0.77758778951602,7
"IG110LX",0.657682313954759,0.794060023595392,0.812417743465383,0.692285430899024,0.594805971964231,0.113519244969719,0.761338894838781,0.715659005427434,0.0947008507942209,0.238139450070052,0.739645382654968,0.220567924869007,0.774860378257892,0.562576901056772,0.879580669246848,0.883602580853404,0.585675943847704,0.79268754492734,0.632958337013139,0.667206709413501,0.617858606854877,0.606546593606002,0.303381814162255,0.825582207677295,0.853587050766008,0.610789329181776,0,0.522534396301679,0.539209449561924,0.79293752273302,0.589189923575676,2
"IG110LY",0.42499027439323,0.80892801702951,0.862655773478023,0.699538898512818,0.389939060432886,0.373295312535596,0.735670806839104,0.74137361336951,0.52778950321057,0.692382762399514,0.568845517099805,0.393843966398039,0.695508250413887,0.518054646385287,0.876053392097357,0.863720817823266,0.632958337013139,0.852281208563115,0.461217132890446,0.604014166378438,0.675022286998005,0,0.432830195107347,0.863720817823266,0.763608734257113,0.721525480134176,0,0.632958337013139,0.67738441640482,0.683796007238941,0.716213784220562,2
"IG110NF",0.566390017726049,0.725568215425498,0.797327412661944,0.761384186265894,0.441751858245821,0,0.840103429023699,0.596261359331219,0.650346460972188,0.329353529141817,0.318732794229065,0.415437983553838,0.766143981904536,0.3814556506906,0.814908804676277,0.929286268367683,0.684185927714699,0.738423925006285,0,0.621240401408687,0.824340561819493,0.494928131572876,0,0.891416956231948,0.780512502426345,0.607826330621298,0,0.47789815926988,0,0.701100449720702,0,6
"IG110NG",0.664477137551586,0.676210735118688,0.881428257800464,0.75084962805863,0.609674165052202,0,0.738423925006285,0.586911479642768,0.568121079365297,0.569618776331454,0.795668682985445,0.252720890099554,0.655804254382691,0.462017527384864,0.945707051341253,0.948989252142124,0.680850165732633,0.680850165732633,0.521546267733647,0.588215746432523,0.834130310103909,0.331315325354398,0.413962424385862,0.869190749333675,0.811569425402774,0.61747802912568,0,0.319915102868736,0.403582855459222,0.723474433554531,0.607826330621298,2
"IG110NH",0.674962339214879,0.735022895978497,0.84284234100915,0.564599039584377,0.563442069655188,0,0.866353102387358,0.583890163822053,0.244120768385146,0.244764326505881,0.574660144214738,0.470315608089656,0.709756310550869,0,0.780512502426345,0.846965593982377,0.585675943847704,0.869190749333675,0.661991325345404,0.4660450650476,0.592454559117654,0,0.590029750231346,0.758295158465518,0.907058752577286,0.585675943847704,0,0.455982033927142,0.5752355223002,0.777041817268854,0.780512502426345,2
"IG110NJ",0.627100328108477,0.813144994730045,0.841018567911091,0.704508299908429,0.471266520109336,0,0.747197332977224,0.677915976716605,0,0.588609306510541,0.617359377137433,0.188700942616075,0.828045476830139,0.5752355223002,0.913275770228925,0.87997669151938,0.596422873558408,0.80347094091253,0.542389427863005,0.476906117446365,0.757875046077366,0.617676491762526,0,0.832555030146161,0.80347094091253,0.72699145784841,0,0.638416418114185,0,0.767725659545909,0.445947702531524,1
"IG110NL",0.677655075624249,0.812809668786404,0.835297436880357,0.705557597023902,0.417219139293677,0,0.806229442938255,0.651933950154932,0.232773823891037,0.283580947618361,0.662529958324175,0.357701638600418,0.79088953893799,0.416696366807685,0.882209912961555,0.819055623386281,0.696350596921783,0.842188394775032,0.362169210610722,0.446077507908808,0.572428918922942,0.665028438698634,0.468638220321356,0.750595682458853,0.881369353644558,0.696350596921783,0,0.531674104170656,0.550589733681842,0.756679324925131,0.775044326405982,2
"IG110NN",0.679436436920384,0.69143419165522,0.827907218241077,0.70173393770245,0.702310140837158,0,0.790372763111913,0.785885180038039,0.411793913712707,0.333929106153987,0.323160821613801,0.266676172907829,0.815136375647795,0,0.96559101975296,0.934649132623176,0.561242692526997,0.561242692526997,0.507327476627778,0.72965532741094,0.792318502651668,0.690283433209696,0.39670184400613,0.637495627555992,0.970138830410972,0,0,0.507327476627778,0,0.904334174834727,0.79268754492734,2
"IG110NP",0.624372269796832,0.794509988612701,0.840640528994626,0.686415268596308,0.455920279931652,0,0.723329892166131,0.669109843812017,0.51033074948927,0.443841961900256,0.802352313144726,0.606080301486744,0.690366952787824,0.184482847726589,0.943362657333318,0.814908804676277,0.47789815926988,0.880630781362133,0.607826330621298,0.358270235572466,0.657354950580808,0.573496461110868,0,0.880630781362133,0.780512502426345,0.649833772395563,0,0,0.442209952514129,0.756679324925131,0.716213784220562,1
"IG110NQ",0.554696509906309,0.801136108285756,0.793332218677697,0.698313567884195,0.544190329654747,0,0.67191028095087,0.594898430129166,0.227463544515659,0,0.220708787067623,0.446011493386496,0.956364577825343,0.409528283788195,0.960812933207764,0.9315108742399,0.670010128894271,0.775526156086364,0.615834430886337,0.419718188486356,0.809984208071719,0,0,0.615834430886337,0.95373899518383,0.539651858332099,0,0.410655465781354,0,0.820512119487507,0.607826330621298,7
"IG110NR",0.659718241905108,0.770526804555469,0.828354039445496,0.861531979915874,0.394075022871384,0,0.787373081788116,0.775328782794394,0.52653467465618,0.49666546822497,0.401921016677514,0.356642295721806,0.744045598320821,0.5752355223002,0.869190749333675,0.913275770228925,0.766074446159664,0.728227981370855,0.319915102868736,0.533056230698111,0.736656494384546,0.639481950944053,0,0.797587965014905,0.869190749333675,0.61747802912568,0,0.521546267733647,0.403582855459222,0.697682220653058,0.565879428584727,1
"IG110NS",0.559004244174365,0.755093216217132,0.857665508510672,0.815050571384346,0.512900183569047,0,0.773892937296929,0.744062877224406,0,0.669005495126669,0.496860520061432,0.202367442170482,0.80141455820833,0.185814026130641,0.869190749333675,0.911299685444684,0.718556048066003,0.772811936598714,0.51194602349404,0.578367776538333,0.726872618092315,0.451998429279219,0.402291360747063,0.838524453403526,0.814908804676277,0.696350596921783,0,0.436445624254457,0.392204428548663,0.791917480835444,0.780512502426345,2
"IG110NU",0.653101579472233,0.69341554652383,0.834727343033292,0.789225692282508,0.552453032675931,0.298847717206893,0.799807503961246,0.482154956023216,0.249306917826602,0.671305058936261,0.726228444922334,0,0.739081841094157,0.438696600283146,0.899859055655341,0.929667132983305,0.750595682458853,0.779672228055316,0.585675943847704,0.598601179516934,0.704410160984672,0,0,0.889072726289051,0.765692999054317,0.64899479013352,0,0.414700377159,0.523157427933364,0.713565855257875,0.596422873558408,1
"IG110NW",0.612271506252219,0.794158507037622,0.836235903639411,0.706611825021617,0.581185703654913,0.111035338843864,0.77222337705509,0.777207469069871,0.359734925538416,0.529812946366075,0.627293340240186,0.410933357302902,0.737083629753441,0.198657991375134,0.923479112156337,0.846965593982377,0.610789329181776,0.840103429023699,0.652800115750889,0.491445198592186,0.563162309017193,0.49796829901115,0.622187229357585,0.801463882060948,0.889072726289051,0.556718843322457,0,0.353367280756049,0.295774910091535,0.704141994068685,0.661991325345404,2
"IG110NX",0.705536653159659,0.76617107423077,0.862516881329178,0.753437447182323,0.380651893008039,0,0.717832241313285,0.474169599705209,0,0.269922556608821,0.683613983987897,0.739205909260258,0.858433459668382,0,0.917845368440289,0.911299685444684,0.661991325345404,0.767498049906843,0.402835819377412,0,0.844449833553234,0.550620390304253,0,0.704046038213379,0.852771958518652,0.79268754492734,0,0.402835819377412,0,0.855425717964474,0.87997669151938,7
"IG110NY",0.32715103246448,0.860417405034431,0.882575483767571,0.810935588079373,0.428601105066737,0,0.750595682458853,0.524734394952244,0,0,0,0.747099053345536,0.93408688705908,0.366391301045217,0.962128088920799,0.923479112156337,0.632958337013139,0.687154092750449,0.427424614774864,0.436857414490865,0.849826788830669,0.655513901915821,0,0.556718843322457,0.981111466200853,0,0,0,0.539209449561924,0.899674434057523,0,6
"IG110NZ",0.745681563159553,0.758849100281389,0.884958218208959,0.720113027563272,0,0,0.763608734257113,0.875972307513695,0,0,0,0,0.802270595444465,0.3814556506906,0.911299685444684,0.887176153562039,0.565879428584727,0.696350596921783,0,0,0.859139525245635,0.764737771893535,0,0.436445624254457,0.969328269661318,0.565879428584727,0,0.565879428584727,0,0.756679324925131,0.814908804676277,7
"IG110PB",0.665395941702358,0.851114059060712,0.787965389580539,0.699538898512818,0.183662137820479,0.12774671292752,0.721269113458858,0.650998899140266,0.446118721496958,0.600186628962208,0.55609535276857,0.24415234145457,0.853274198925125,0.451879875651989,0.855706606463723,0.651806114163209,0.521546267733647,0.935503455044681,0.445947702531524,0,0.323617801304918,0.596023311534363,0.413962424385862,0.766074446159664,0,0.935503455044681,0,0.575514757181002,0,0.801832589842483,0.717832241313285,5
"IG110PD",0.513628174287713,0.802200600991806,0.941894683874483,0.548499781978979,0,0,0.716213784220562,0.658327812955435,0.495359587176339,0.49666546822497,0.537191380042089,0.523865945831779,0.863377032435776,0,0.957886924859061,0.896855641012511,0.782487836902409,0.782487836902409,0,0,0.756756064340656,0.596023311534363,0,0.811569425402774,0,0.896855641012511,0,0.445947702531524,0,0.667920138750775,0,5
"IG110PE",0.853254297944873,0.552319684452029,0.931744811978935,0.694677261406129,0,0,0.282977406333817,0.618521927121416,0,0.308225095632451,0.507888126031595,0.388787126538115,0.968114711582173,0.513067061102512,0.923479112156337,0.894388811693048,0.729223082090792,0.687154092750449,0,0,0.801862113138292,0.755209055566153,0,0,0,0,1,0.729223082090792,0,0.747251017728857,0,5
"IG110PF",0.563403916139507,0.795170565573152,0.864799349609497,0.677490946477554,0.608025152620494,0,0.886934376403234,0.535697351495826,0.360639715092548,0.234951604608016,0.563199181699966,0,0.742462457805119,0.511429301673545,0.79268754492734,0.911299685444684,0.738423925006285,0.661991325345404,0.531674104170656,0.543407577549272,0.712194669338687,0.629486312721515,0.521259830885074,0.738423925006285,0.923479112156337,0.531674104170656,0,0.402835819377412,0,0.873854283474744,0.827085632764784,2
"IG110PG",0.645636880563256,0.796085499507954,0.825984800853869,0.69998613898014,0.52718265430205,0.117183399281413,0.834413992825207,0.704975505376884,0.401085021460361,0.336736205755251,0.509503338384674,0.424750299998441,0.719479010183792,0.430724195087489,0.788248484285483,0.858988349902428,0.629626049344296,0.82873350205037,0.541289537859281,0.643521216384617,0.58217576684358,0.517314765603464,0.48066156301559,0.865850841554587,0.79268754492734,0.671655813894315,0,0.445947702531524,0.468609600011681,0.76659213364836,0.704920852897624,2
"IG110PH",0.67686817374514,0.728153051344644,0.817250425203385,0.814660068817473,0.314666531915227,0,0.73148148034946,0.403620425083646,0,0.331625510702828,0.798837148302265,0.517764780331594,0.842150887435265,0.38408704865063,0.869190749333675,0.914700039627276,0.644038211851857,0.73262092147939,0.345010888869248,0.352624906644657,0.847889003154299,0.567516694271169,0,0.79268754492734,0.895813041836844,0.547989023548127,0,0.547989023548127,0,0.695157789985258,0.47789815926988,7
"IG110PJ",0.628543640347154,0.668395756531658,0.76149001256141,0.858403652494879,0.4686190633126,0,0.782056651574507,0.788086576064703,0.355280538575138,0,0.521758873019212,0.290515804995692,0.773077748084642,0.624434868374733,0.898279876740151,0.915775342299823,0.696350596921783,0.784986482115879,0.524026589664096,0.404077434710434,0.794071918200922,0.409440876435379,0,0.75979809119147,0.876591775587912,0.696350596921783,0,0.600147219314967,0.498749394935961,0.778581905667901,0.661991325345404,1
"IG110PL",0.483451896956826,0.640233078958219,0.823366057587154,0.778170949545781,0.534002773950216,0.346230698222421,0.698154486561849,0.737892909307944,0.466256611464625,0.586816225701082,0.488043285429805,0.221428867792954,0.856168012007628,0,0.914700039627276,0.894388811693048,0.763608734257113,0.785826780138055,0.57884063190851,0.513918990171256,0.58554013525595,0.388027394447169,0.650639854707873,0.91661594655142,0.709357015195404,0.632958337013139,0,0,0,0.648606404719023,0,6
"IG110PN",0.491621933502531,0.753381599847809,0.862756410447348,0.790570513085988,0.451075251338104,0,0.787911309657049,0.769593505078007,0,0,0.404308017780305,0.427144326325108,0.842492339982451,0.483871069416768,0.923479112156337,0.933413938834646,0.622497252164287,0.685876278074876,0.450894817230333,0.460845578971457,0.863110355002339,0.601213237550311,0,0.771104843002943,0.910276842886112,0.526540721165346,0,0.324627969854371,0.409528283788195,0.790168184278427,0.696350596921783,1
"IG110PP",0.701635821754385,0.580810379138957,0.890794603354311,0.731152951258899,0.523660842049549,0,0.684185927714699,0.790872553656171,0,0.438777464817485,0.684987965073932,0,0.844838098048768,0,1,0.947235170102361,0.561242692526997,0.691696116149904,0.431877889862721,0.518523646225953,0.892730750757486,0.31750079904129,0.39670184400613,0.751742230125144,0.873737991863324,0.713900318254916,0,0.306575920318658,0.760931726932008,0.770326886691767,0,6
"IG110PQ",0.69834873865936,0.623334545855213,0.903789207829305,0.780674400322114,0.471266520109336,0,0.685576874114952,0.795311983205481,0.450512942060735,0.451700597106544,0.38176155368801,0.497589996806374,0.851713395165918,0.366391301045217,0.846965593982377,0.921460731235446,0.665957923993581,0.665957923993581,0.282977406333817,0.492456165021493,0.83867806534663,0.68968943410841,0,0.665957923993581,0.927452258622254,0.640805146185517,0,0.481822854885344,0,0.816354482650136,0.716213784220562,7
"IG110PR",0.867872802595641,0.584186473965211,0.845869600106736,0.613023467196264,0,0,0.862069184212762,0.408376552008913,0,0,0.617359377137433,0,0.832821679664207,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,7
